1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Country Code
,,,,52.25146754,55.06887268,55.63724937,57.29386587,56.03634989,61.71126664,64.98054637,63.19594516,59.90360515,59.22419929,60.77771978,62.82626618,62.30941184,61.39506358,62.9312286,55.50585769,62.03059848,70.39338415,72.35027942,71.19736708,67.84323688,61.77977062,56.5946414,58.08884777,OSS
14.78871841,16.93239271,17.27072731,16.20209462,16.15838057,16.70996966,16.90310178,16.08195323,16.48479118,15.35349933,12.11954679,13.33629528,13.77600345,15.16738101,14.244732,14.31034575,14.13396282,13.21461341,12.38231088,12.39575242,13.51626785,13.96666966,12.39666276,13.27715343,12.24258363,10.60441138,9.145726939,8.257320296,PAK
57.49329457,64.35225616,66.35669502,64.05865863,66.04205563,66.84710086,71.28692343,76.98827139,67.65286252,56.85376764,62.01057776,62.13543892,57.63981211,54.34003298,57.76765137,64.50079291,66.17345563,71.45837148,78.08938262,69.81378103,70.04208517,78.23053549,75.19125791,65.16162281,55.35751129,47.68513469,41.97282917,41.78016362,PAN
15.69719146,12.20238667,12.51350577,12.4506751,12.77148277,12.59988525,13.31651992,14.47726026,13.70290185,15.39688801,16.76837372,16.60137952,17.27480785,19.01466695,22.91223375,26.84876111,30.53663645,31.52211653,29.72763021,26.44205274,27.82616415,30.50275976,27.44961437,24.80829942,22.60697038,21.28732529,22.60031374,24.71987197,PER
27.51622902,29.59725515,29.12976792,31.35961239,33.82569412,36.35728306,40.50665724,48.956482,44.7642271,45.48930694,43.34421922,41.15550151,40.00567994,42.30501837,41.82684099,41.23003922,41.24545937,38.01418634,33.35683324,30.2195256,32.87482972,29.10542888,27.46707386,26.17741981,27.35450419,27.20805724,26.67300334,29.55229085,PHL
,,,,,,,,,,43.86351177,44.63869754,46.04960172,40.97796658,41.48372725,45.52211539,48.35906044,47.1996909,50.31036579,46.7450113,50.29624172,56.69482702,60.72543631,59.34484512,61.24163572,58.35008761,51.87581466,50.02053633,PLW
40.62479683,42.2648103,47.84986976,52.64325985,53.53460753,61.03898655,59.40450793,49.15752302,54.04148983,63.11836388,66.17835925,65.32996739,60.91581056,69.41796632,72.1640496,,,,,,,,,,,,,,PNG
,,,,,22.96051734,22.09465194,23.35936527,25.98202515,24.12448183,27.22895405,27.22984711,28.75821751,33.39129715,34.26481842,34.60987437,37.86430364,38.56478491,37.85716563,37.18463986,40.0551305,42.56317238,44.44359206,46.31983318,47.56892172,49.49748451,52.19353861,54.33711798,POL
16.97392336,16.23931684,16.16814274,15.24848406,15.43213406,19.24367116,18.07380437,31.66463461,30.61331092,31.37711065,41.77769186,36.27631329,34.43264902,36.33144039,32.49245967,33.9872239,35.68208833,33.32227383,36.32882294,29.14902132,32.54730027,35.33131712,34.02181627,27.9107312,27.79742683,21.87941844,20.18712875,23.23037984,PRE
63.08146352,66.04199686,60.78815654,53.60071389,54.8053785,55.83303677,50.60427317,49.69552082,55.97137173,60.34093463,62.34129312,67.76749643,65.86148401,73.73675953,68.57397147,67.3819014,68.88329753,67.03309926,68.2978194,63.08680965,62.67166626,64.05272656,57.45248354,60.86666667,60.81869633,67.1987645,68.76027323,68.7230474,PRI
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRK
29.16917822,26.54755933,24.45867079,23.60014763,25.13356578,26.76973187,26.54846488,27.15414475,27.33162723,26.48197472,28.20462059,27.43732611,27.07336223,27.3671919,27.66705156,27.08416755,30.35740444,31.19418457,31.26107908,27.29374272,30.06930892,34.4548616,37.77801482,39.60650497,40.215968,40.61511545,40.21082364,42.7242664,PRT
52.22353052,50.84206857,49.8340112,59.92030752,60.82035735,61.77502737,52.74050158,48.46975287,54.6398352,42.79294001,43.33092603,40.64258896,47.47507654,47.1446576,45.68782467,47.59359211,46.29308518,43.37492916,39.85603337,36.23649774,40.42594344,39.20941817,36.87651691,37.17274366,34.81420928,33.00061877,35.38270187,36.37920569,PRY
,,,,14.54296064,17.12257829,16.01360863,17.29613277,18.05398496,17.59692826,20.51650593,15.38327047,13.43720119,12.98135081,13.7854569,14.96957656,14.99562127,19.3668495,17.45710647,15.59258138,15.34034174,17.19380052,16.58864833,16.60628407,17.08373966,18.44945948,17.73464326,18.5727785,PSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSS
19.28692297,19.25191129,19.20267995,19.28014357,20.10491076,21.17905112,21.4728811,22.58471525,22.70895356,22.62585604,24.60433579,23.98092254,23.39383505,23.2372372,24.50692945,25.42779388,26.81814074,27.53601833,28.55332971,24.96867136,27.43855842,29.30162839,29.67335916,29.76745884,29.87105293,29.3274752,28.58101031,29.58591428,PST
,1.3198918,1.423082336,2.45321043,3.66548544,2.932623428,4.202281519,4.354281816,4.088805242,5.016000036,4.896582905,,,,,,,,,,,,,,,,,,PYF
,,,,44.87575808,44.33866814,43.72574217,48.28080961,51.09563094,60.04078828,67.2833586,65.89285714,60.34277283,61.69758239,64.16822495,65.08504482,62.81773017,60.27737186,61.36235262,51.13487609,62.3196826,72.6197065,76.4724133,72.71779686,67.99807635,57.06152025,47.71385376,51.04242783,QAT
16.72689125,17.60061709,27.79141511,23.01630082,24.90135304,25.63004231,26.45749361,28.19714432,23.01548056,26.66181721,21.58888431,22.10596347,24.01302936,24.21273505,25.74393627,24.53522061,24.7712265,24.71082905,26.15534462,26.02361223,32.39866956,37.03158259,37.4089526,39.87312171,41.16417518,41.01801911,41.18558624,41.4700878,ROU
18.16206147,13.27136217,62.32246186,38.20459448,27.75837904,29.28901135,26.07298813,24.72984153,31.22120547,43.21996851,44.06044131,36.8934936,35.21259406,35.24998177,34.41789105,35.20306596,33.73047544,30.16406048,31.30956033,27.9381012,29.21556079,28.05536148,26.90732034,25.84533683,27.11109705,28.70338944,25.85448298,26.09088098,RUS
5.614609155,7.316604443,5.56840819,5.175245979,6.30258595,5.150791913,6.031370021,7.797339362,5.585063576,6.222003292,6.319784529,8.468307201,7.041193805,8.452597072,11.12330666,11.42609112,11.50097561,14.67218029,11.73321597,11.08425588,11.30600433,12.95692857,12.20038849,13.67906931,14.09652817,15.90755583,15.5617045,19.05113621,RWA
8.430364829,9.812335607,10.29501374,11.14066883,11.19293765,12.16249947,11.70464476,11.98997895,12.33361177,12.55558032,13.62439179,13.39933371,14.66160673,15.26675129,17.54491837,19.07709564,20.50305979,20.09454276,22.59712874,19.43915131,21.02529006,23.0678269,22.86566423,23.61407536,21.55237442,18.73010477,17.99454672,17.52078288,SAS
40.33479408,38.30838857,39.10679939,34.35283039,34.00095155,37.33786424,40.02284228,39.158628,29.63237545,34.66649385,43.40527066,39.63372226,40.9487917,45.85416578,50.98533108,57.05074299,59.83190824,59.93744014,62.11150203,47.08862065,49.56979004,56.04923973,54.2708405,51.9179576,46.87529151,33.32117124,31.14420939,34.85306047,SAU
4.021389103,3.335025827,5.246076309,4.230379007,4.690556222,4.969465621,6.160300289,5.343629903,6.70209367,7.779409462,15.98455706,11.39786147,13.97899931,14.82786272,17.75796291,19.1781581,19.07366275,21.88656041,24.09553566,15.96880633,17.13191034,14.32287012,9.219191688,8.840551866,8.149134476,8.182226163,9.828851762,9.691822255,SDN
25.41053581,23.09263558,22.34883017,20.26430447,31.75373917,30.8663417,26.98401579,27.31488948,27.69656396,28.05646822,27.92511633,28.72629255,28.54887099,26.62284815,27.13868,27.01740321,25.62624281,20.10021872,20.63514602,19.18345668,19.83132544,21.1858372,22.25665081,22.19574962,21.77829674,22.6771945,21.5608581,21.93008315,SEN
177.1925444,168.5461939,161.7259498,161.6505196,166.193359,181.1209409,175.6431124,169.2968861,166.7875705,176.7450129,188.3508903,182.8941807,184.0861181,202.5862064,213.9516954,225.1596677,228.0376171,212.7793937,228.9937709,190.844935,197.9989608,203.3277086,196.7196129,195.0777963,191.9535358,178.3846085,165.093992,170.7053754,SGP
30.05228758,33.54030125,33.90136146,38.63653714,36.75230437,36.2222976,34.4215122,38.66597186,36.18774791,35.68795542,24.08996477,16.5117519,20.06673501,26.40640641,30.93033196,34.07129336,36.13788738,41.64978476,44.30470027,39.3,49.33460872,58.10791168,59.70601247,52.93032183,50.76277578,45.07474355,,,SLB
34.6898949,31.24937598,31.59094322,24.28254806,29.51154637,18.58843638,17.4452346,13.19969466,14.0615622,13.8278916,18.13484356,7.839941647,8.549424894,13.9213495,16.47069256,17.57306433,16.86538448,15.60358163,13.51919175,13.49976875,16.79496682,16.26669339,32.90532706,28.62675705,30.76003938,19.36254453,24.91409326,26.05134736,SLE
18.49698742,17.2257734,16.13291556,19.37230314,19.92272297,21.55450126,21.1409879,26.02183653,24.3865859,24.39640145,26.82727023,25.00929206,25.51308946,25.92342076,25.90621048,25.26656447,25.93968417,25.5670332,26.74058717,23.95120449,26.94655247,28.98146322,28.57130833,29.72483706,29.55290641,29.48617302,28.4585374,29.02979279,SLV
,,,,,,,,,,,,,,,,,,,,,,,,,174.4936695,173.007136,168.7966323,SMR
9.786747186,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOM
,,,,,5.165680722,11.21687088,13.52491845,18.72521187,10.74219044,8.783039375,20.68742176,20.09420281,23.14600944,25.13660683,27.96497848,29.44194008,27.28982477,28.44314007,26.34777847,32.2556061,33.00182218,35.84480698,39.85150588,42.07752997,45.27361076,48.6154593,50.54078791,SRB
21.83263509,21.38914412,21.23098188,21.20270996,21.3662004,24.36816187,24.46263176,25.53849915,22.89310607,23.51392654,33.61373949,31.16043427,29.79675918,28.78025827,28.13993261,29.81361663,32.1030262,31.63226046,34.66528782,28.19062278,31.20327096,33.07716588,31.85739702,27.89041133,27.60218356,23.51224743,22.77113234,24.07677864,SSA
,,,,,,,,,,,,,,,,,,66.02706011,60.31431413,61.43448282,66.07612038,42.83205236,9.740757859,38.39161729,36.65134928,,,SSD
22.28499226,21.81161205,21.62103731,21.58167754,21.71305588,24.70153056,24.86072965,25.89622711,23.32262092,23.92055318,33.9055974,31.54858801,30.13428463,29.08536669,28.4138188,30.12559276,32.39162031,31.90647478,34.87161669,28.43616234,31.43935494,33.30039787,32.10774425,28.12451094,27.84061086,23.77600183,23.01195209,24.29515253,SSF
,,,,52.48876264,54.70235337,54.94611701,55.94601277,54.5723903,59.68740513,62.64085644,60.70256356,57.63230625,57.2141313,58.73313703,60.48317946,59.92103991,59.18754463,60.68048724,53.39861121,59.17063269,66.81538673,68.61278298,67.71966534,64.71048197,59.15417952,54.60578159,56.06366419,SST
,,,,,,,,,,,,,,,,,,,,,,,,,,,,STP
,,,,,,,,,,,,,,,,52.74771024,54.12479841,56.90864096,44.1248355,52.54731927,,,,,,,,SUR
23.81348944,41.58058811,63.23921753,52.45409975,55.32432817,53.92631176,49.29275617,53.60898141,45.51692149,46.34770647,53.20546841,57.11818541,56.97049518,62.33434889,69.04632475,72.30189346,81.23985332,83.38086142,80.14799535,68.03611809,77.31697507,85.01498581,91.03587726,93.6153562,91.51831566,92.02289274,93.72748918,95.17070123,SVK
81.03645207,74.58575692,56.37842836,52.45803488,53.54928252,45.43768277,46.13090339,47.56180684,47.49614606,44.10613897,50.13517602,51.74663331,52.32118898,51.00359394,55.0547877,59.81127016,64.87021531,67.89907007,66.31325414,57.26428864,64.27482244,70.24714459,72.89158921,74.21647441,76.15174267,77.14867757,77.97150786,82.96492266,SVN
27.92217781,26.09472228,25.95759514,30.41023806,33.5983065,37.12403102,36.02886681,39.1319851,40.02099489,40.11143328,43.25845846,42.92074508,41.24709045,40.32570497,42.69064241,45.01548062,47.487433,47.61026035,49.08692292,43.4539788,44.67885295,45.27119119,45.02752542,42.52680913,43.26616125,43.76676752,42.69147827,43.73472193,SWE
59.02125235,59.25919267,57.3491644,57.28557689,63.67867845,60.01571601,59.35483187,61.35076621,67.17377489,64.99990483,71.2690588,73.97273109,81.03779985,83.77254179,71.54074129,56.78393524,55.83963053,61.07406837,52.95107929,49.58773038,46.47294887,34.82774758,36.69207604,40.53346011,43.86099779,42.95703846,43.77500115,43.07533549,SWZ
,,,,,,,,,,,,,,,,,,,,,109.9486751,113.2940443,121.3489896,118.3291968,114.4481115,109.0307452,92.00418802,SXM
15.32738549,13.04328064,11.05983252,10.79255579,10.39582825,10.47493905,27.73470122,20.11697766,20.10639428,23.28888622,75.47320183,83.79143461,77.86640069,88.88355942,74.01002751,78.30134191,84.36733695,90.62556021,101.3925855,107.9943545,93.79878086,95.76909594,99.32936015,90.81130469,88.01235891,81.09125813,80.7317764,88.63552424,SYC
28.3391968,24.40525863,26.25649167,27.86528259,33.06197775,31.03971277,31.82597846,32.42074061,30.52917098,32.31676051,35.38948308,35.37819967,38.07200765,33.47052542,40.05438515,40.38785532,39.50456752,38.64344514,,,,,,,,,,,SYR
,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCA
13.48020825,11.95163306,11.09074639,13.32344611,16.105602,21.92901755,17.54350925,18.54383608,18.49162606,18.31812077,16.89009643,14.66578754,12.6899406,24.63296691,51.00885806,47.97727419,47.58444122,44.50349386,42.69450541,35.13835288,36.8456059,38.87725693,38.46805422,33.56559167,34.16136289,30.00176089,26.29503676,33.87296248,TCD
18.43736388,19.42316699,20.52735648,21.15214753,23.13631644,23.03682379,23.04073807,25.23448116,27.44304874,26.08180605,28.78261175,27.74004176,28.81545299,32.1305865,35.96692651,38.3089421,39.84661374,38.98320122,36.52528948,29.10857052,31.35195153,31.01526932,29.7942107,28.9189945,28.13592351,26.12190971,24.51762941,25.01641343,TEA
18.79916703,16.35040601,46.12642598,31.59543438,28.35019134,27.7005237,26.54018918,26.84540868,28.31778907,33.74743738,35.87631926,33.74652329,32.79346616,33.31970806,33.9526596,33.5847695,33.50539811,32.02458678,33.18400348,30.2622375,31.57990361,33.05287986,32.95583821,31.90729242,33.11632259,33.70070567,32.81969282,34.15711543,TEC
33.47388988,33.44277751,26.9345382,24.38386236,30.54855885,32.43691281,33.28203792,28.97501226,29.68634233,28.87468935,28.21746529,28.95672421,30.27275438,32.80289298,33.28827468,35.55806609,35.3707038,34.20578524,34.30799536,35.55195776,37.83837141,43.63564728,45.205361,46.47602396,39.71627313,35.84635669,35.17690237,33.11494611,TGO
34.13192824,35.96430952,36.97247567,36.81728956,38.24211391,41.53234507,39.0184202,48.23705871,57.93730284,56.43854286,64.84025074,63.25068976,60.6457526,61.52255163,65.97185734,68.4027169,68.67534203,68.87227517,71.41641811,64.43861249,66.48617316,70.85490938,68.95123563,67.17114107,68.39415067,67.63677393,67.06050569,66.68192937,THA
,,,28.55486097,38.06138614,65.58309456,76.60580415,87.41798533,48.8637472,66.09665428,86.75211283,68.14104064,62.80923177,63.93077666,58.74531805,54.24194488,58.1562259,45.85923589,34.01479641,24.47099886,14.93902562,16.44768565,17.27727988,11.08814366,9.17009119,10.48984996,12.93523571,15.72120475,TJK
,38.98305085,67.125,84.69560878,84.95527523,83.97292945,74.58064516,39.01890189,29.72490175,35.67688856,55.23645415,41.49216475,35.41114058,32.60668294,29.69384991,30.68697161,35.116185,36.77777778,57.37416616,47.08302234,45.90441565,59.79715537,58.83274462,49.8393204,46.78017478,35.67546429,22.1440417,22.46839734,TKM
16.38905706,15.01724757,15.23417966,14.22896297,14.58043648,16.09100893,16.89229262,16.228644,15.53483369,17.01701415,18.1892858,17.92381282,20.75998141,22.04662011,23.90041162,24.05987461,23.15996833,22.35448969,22.33615691,19.19428128,20.65474476,21.67878391,21.29344504,20.43648276,19.48334008,20.25725788,20.67542808,20.85744171,TLA
,,,,,,,,,,10.61435791,8.970729762,7.804335278,6.86659392,7.475042437,7.136535445,9.229247239,9.9969323,9.346847796,9.166926382,8.565324818,6.331614144,7.201955846,5.585308204,4.572478014,3.03812602,3.126755624,2.371914398,TLS
20.24645524,20.55628068,19.56092127,22.86695179,23.60717221,22.06914773,21.65072389,27.24578165,24.98002161,28.01760837,31.48142732,29.08667318,32.74079331,34.84478531,35.47182019,38.64203492,38.98892067,38.1772267,38.72068208,30.92160082,32.35200864,32.79011635,32.32834061,31.89329941,28.39551081,24.64336812,23.54028882,28.07793151,TMN
33.87017859,22.90329732,23.64196662,19.8940888,17.38154896,17.48874394,20.35008595,21.13908184,19.88050625,15.63357705,14.44388503,13.03831086,18.25897208,19.3596076,19.67718966,17.81744907,14.4660635,12.15362259,15.72572633,13.37492465,12.41293672,15.91181935,17.01204097,20.35296903,16.81599751,17.02143955,27.03766161,23.61972868,TON
8.430364829,9.812335607,10.29501374,11.14066883,11.19293765,12.16249947,11.70464476,11.98997895,12.33361177,12.55558032,13.62439179,13.39933371,14.66160673,15.26675129,17.54491837,19.07709564,20.50305979,20.09454276,22.59712874,19.43915131,21.02529006,23.0678269,22.86566423,23.61407536,21.55237442,18.73010477,17.99454672,17.52078288,TSA
22.28499226,21.81161205,21.62103731,21.58167754,21.71305588,24.70153056,24.86072965,25.89622711,23.32262092,23.92055318,33.9055974,31.54858801,30.13428463,29.08536669,28.4138188,30.12559276,32.39162031,31.90647478,34.87161669,28.43616234,31.43935494,33.30039787,32.10774425,28.12451094,27.84061086,23.77600183,23.01195209,24.29515253,TSS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTO
43.55705132,40.36562251,39.53508734,40.44533929,44.93227434,44.90435027,42.10937623,39.11408074,38.51978653,37.97904159,39.5467039,42.81668845,40.78458667,39.48345221,42.22114082,44.93229204,46.02700748,51.08611062,55.65826756,45.03981103,49.49686382,48.53176043,48.54621744,46.96656158,44.92428158,40.64230226,40.64128123,44.39043386,TUN
13.36510285,13.84113011,14.39223573,13.67380285,21.36213121,19.8916075,21.54265814,24.58171768,20.56833755,18.57785906,19.44877186,26.57792147,24.46069459,22.24313333,22.75048115,21.01778128,21.65041804,21.22022459,22.82625732,22.57367256,20.44880781,22.26240792,23.66736584,22.27225514,23.76433477,23.34593035,21.96508274,24.77379433,TUR
,,,,,,,,,,,,,,,,,,,,,,,,,,,,TUV
12.62114885,10.26206119,12.44183789,17.98310786,20.61398071,24.07472273,19.93716494,16.21810672,10.02503618,10.16335163,10.80908776,13.8322828,14.2767316,15.08793375,16.04006684,16.98336706,18.41499145,19.83062559,19.46461135,18.19426583,19.60752874,21.63428233,22.37207068,19.012204,18.06920945,17.10491135,16.34997466,15.14027774,TZA
7.240720859,7.464430308,8.761088805,7.062522977,8.740531831,11.79199233,11.96111327,13.35951368,9.639047588,12.2515739,10.65140929,11.51808264,11.21327917,11.38672483,12.69688075,14.17969998,15.27541338,16.72506853,24.28014234,18.76563568,13.93742633,12.96075281,15.61829331,16.6479441,15.07033501,12.98253067,12.52869204,16.66112942,UGA
27.64315204,26.11541544,23.98092494,25.87794136,35.38884835,47.07324897,45.65193117,40.5912252,41.88784579,53.70378974,62.44487564,52.51604237,52.16232989,54.68504291,60.25506416,48.74552459,44.14905946,42.46326874,44.4321852,43.91311781,47.05340086,49.81634488,47.72077977,42.95671984,48.59296182,52.59767951,49.29861946,48.01429815,UKR
17.35651152,16.79031801,22.84057097,20.51898978,20.8482995,20.95048881,20.85055713,22.06808704,23.30845221,24.40398654,26.64620069,25.484961,26.97999752,28.86489331,31.16238812,32.59439224,32.94917539,31.9154567,31.14530926,25.61390457,27.21807046,27.6691348,26.94313351,26.00458738,25.22115704,24.38651379,23.40559519,24.04893022,UMC
23.53212337,20.6936683,20.44757482,19.12601585,19.76681039,18.99681281,19.6699798,17.45784772,16.41991058,15.09765308,16.69809895,16.80465927,20.62167248,27.43242014,32.1122956,30.40401977,30.2975045,29.09048735,30.20302391,27.09921573,26.34299456,26.42214944,25.91962944,23.35313638,23.54266161,22.47785128,21.42754344,21.42909305,URY
9.254732068,9.660905122,9.708914906,9.547180392,9.893147416,10.63922388,10.74663556,11.11975452,10.51526112,10.30851018,10.69272396,9.68298331,9.13224882,9.043069872,9.641862742,10.01197377,10.6598221,11.49231417,12.48606313,10.94887766,12.31505808,13.53053901,13.52891897,13.54452444,13.53577393,12.44175298,11.8703515,12.09483379,USA
,,,,,,,27.10911827,22.56421953,18.17908919,24.66270426,29.67510608,30.92044509,38.23758635,41.78988663,37.80902948,36.51368764,39.67092941,41.1685228,34.66263094,27.91406753,26.52584089,21.38794491,20.82313066,17.73277602,15.33207377,14.87729682,21.80110512,UZB
54.15369312,44.48578571,49.63649076,41.73182683,38.78390841,43.13526981,45.02011235,42.65590604,42.13234763,45.34847755,45.27688749,40.91331533,38.60558696,35.87522879,35.35001811,36.4144029,34.7002818,31.00611367,30.22139976,28.49330241,26.89269346,27.03623566,27.17433135,,,,,,VCT
38.17531647,30.34018197,25.50148942,26.08726815,29.86607643,26.23126236,35.33430587,29.25901061,20.92048648,22.9117089,29.74421966,22.73563157,30.43357055,33.85338941,36.19835357,39.65865274,36.51862161,31.13053886,30.82166901,18.07151887,28.53040699,29.94301461,26.17101425,24.7649783,16.69382735,,,,VEN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,VGB
,,,,,,,,,,,,147.1092077,188.8213148,226.4806528,262.0410002,282.6376554,294.4201541,433.2235294,254.9845349,298.3406315,339.0186365,80.04884005,67.11855396,77.16731088,74.57310566,72.35309345,72.50324254,VIR
36.03861364,30.91503934,34.74559582,28.72278267,34.01312864,32.81285533,40.86848743,43.10270675,44.84830338,49.96624597,53.92149701,55.06193328,54.73913369,56.67325792,59.73104141,63.69949267,67.71681433,70.5178746,70.33669194,62.60888407,72.00235607,79.39087299,80.0286188,83.62614117,86.40475934,89.77924864,93.62393906,101.5934358,VNM
47.08229964,42.65396103,45.60946001,46.00078716,45.3159895,44.64782824,45.96035194,52.13827993,42.28952404,37.37858464,39.17897492,37.95624333,42.31000711,43.27763898,45.59958827,45.38333179,41.27085348,40.79479286,45.16207574,49.11009076,46.62651667,44.33987555,49.08789615,47.82396475,48.55579011,,,,VUT
19.33572817,19.20111745,20.65719853,20.14622235,20.8725838,21.85433281,22.0372544,23.15492572,23.36606583,23.70040621,25.97017777,25.27276283,25.25110597,25.78323666,27.44461664,28.5910085,29.79240614,30.04367992,30.70675617,26.51225211,28.91611047,30.50290007,30.56549372,30.33677636,30.11192064,29.24505379,28.39687959,29.33778819,WLD
,,,,,,,,,,,,33.43310377,30.59969656,28.19634013,29.22409455,29.2678482,29.36828733,28.85610741,30.07005257,28.42962325,28.65152475,28.394018,28.87874288,29.04231243,28.37533317,30.38196164,31.5499226,WSM
,,,,,,,,,,,,5.718210361,5.612741125,10.83650855,11.29859107,14.39846069,16.08360771,15.68198207,17.07538824,19.94547933,23.63069893,23.25650352,21.92956107,22.50202066,21.93731703,23.69812688,26.64993218,XKX
,,,,,,,,,,,,,,,,,,,,,,,,,,,,YEM
23.49492091,21.0980438,20.70373681,21.82512919,21.47418652,22.13559863,24.08026334,23.9873307,25.00505476,24.69520924,27.15888005,29.37482794,31.78083655,26.88506116,25.46709621,26.44666415,29.27389366,31.17385051,35.62243807,27.91188817,28.61523338,30.46094059,29.72387936,30.97134112,31.46864521,30.15288833,30.580928,29.62766937,ZAF
,,,,32.95039546,32.90102671,28.47890922,27.37125756,24.61776357,25.0372194,23.92386083,25.1096991,27.13367833,25.68396403,33.53998225,30.61071231,32.59295869,33.59119321,28.91935971,29.25099767,37.02593331,40.47122267,40.08291099,40.48277477,38.82240606,37.13971093,35.32466329,34.99288924,ZMB
22.86684557,23.88346897,27.22726311,30.7196169,34.59997605,38.23634361,36.13007288,37.59527266,43.39308496,37.40857975,38.15975456,34.95891269,31.83479887,32.39705909,34.46979901,33.54864819,35.95616853,37.7853733,41.46684872,19.47749803,29.64089522,34.80080156,25.1632537,21.98775864,20.93014592,19.16017579,19.94353155,19.6580228,ZWE
