exports_t,exports_t1,netusers_t,netusers_t1,id
39.65865274,36.19835357,12.55299791,8.404469592,VEN;2005
NA,NA,NA,NA,VGB;2005
262.0410002,226.4806528,27.34431967,27.37700879,VIR;2005
63.69949267,59.73104141,12.73992929,7.642408528,VNM;2005
45.38333179,45.59958827,5.082333808,4.746602619,VUT;2005
28.5910085,27.44461664,15.70287813,14.10034903,WLD;2005
29.22409455,28.19634013,3.352592112,3.07552941,WSM;2005
11.29859107,10.83650855,NA,NA,XKX;2005
NA,NA,1.048597934,0.881222989,YEM;2005
26.44666415,25.46709621,7.48854253,8.4251186830000009,ZAF;2005
30.61071231,33.53998225,2.851752261,2.013549532,ZMB;2005
33.54864819,34.46979901,2.4,2.1,ZWE;2005
65.85253456,68.55225312,28,25.4,ABW;2006
NA,NA,2.107123645,1.224148084,AFG;2006
63.4678635,65.52626777,1.5,1.143366827,AGO;2006
25.20960484,23.01298514,9.609991316,6.043890864,ALB;2006
NA,NA,48.936847,37.60576622,AND;2006
53.90901834,52.77531163,11.6967073,8.464300594,ARB;2006
68.62779767,67.58531139,52,40,ARE;2006
23.0266946,23.24587673,20.9272021,17.72058337,ARG;2006
22.14598144,27.31319795,5.631787777,5.252983352,ARM;2006
99.7983871,99.00596421,NA,NA,ASM;2006
47.3783263,53.34318267,30,27,ATG;2006
19.8939213,18.26510157,66,63,AUS;2006
50.84166886,48.6197522,63.6,58,AUT;2006
66.50414484,62.94110601,11.99217733,8.030375356,AZE;2006
7.3,6.2,0.65759259,0.542142866,BDI;2006
76.80499706,74.28282892,59.72,55.82,BEL;2006
18.05792571,18.48363998,1.537854346,1.271031439,BEN;2006
10.9568635,9.841847478,0.63270756399999994,0.469914489,BFA;2006
16.35346357,14.3928419,1,0.241637326,BGD;2006
46.97787863,42.52956666,27.09,19.97,BGR;2006
84.63894426,83.89404821,28.24395243,21.30373351,BHR;2006
38.30927734,38.75988695,26,25,BHS;2006
35.02181135,31.63112051,25.12238569,21.326701,BIH;2006
60.06131177,59.79780872,16.2,NA,BLR;2006
61.50224766,55.26308244,24,17,BLZ;2006
NA,NA,69.89965516,65.44706579,BMU;2006
41.77171451,35.5481435,6.200671255,5.227583957,BOL;2006
14.3743163,15.24382927,28.17838018,21.02274725,BRA;2006
48.04337048,44.81476633,55.3,52.5,BRB;2006
71.72469796,70.16844716,42.18634916,36.46639195,BRN;2006
55.83384468,39.30234047,4.518317258,3.847106745,BTN;2006
52.25447364,52.92355354,4.289932975,3.262554036,BWA;2006
14.31600515,13.36275333,0.311159173,0.268195609,CAF;2006
35.50606585,36.97492216,72.4,71.66,CAN;2006
49.16316337,45.39069771,40.80060882,34.75088949,CEB;2006
56.49117013,53.79047112,75.7,70.1,CHE;2006
NA,NA,NA,NA,CHI;2006
43.79510678,40.15981647,34.49775117,31.17534703,CHL;2006
36.03502555,33.82985757,10.52315262,8.523257003,CHN;2006
52.36758894,49.89836053,1.524900791,1.039238205,CIV;2006
25.63861483,24.59797915,2.028744791,1.402654226,CMR;2006
21.700098530000002,22.94418278,0.29605361,0.238037799,COD;2006
84.15967781,84.15817311,2.007990079,1.46342006,COG;2006
17.72858775,16.97104374,15.34167454,11.00726389,COL;2006
8.836179333,8.836281081,2.2,2,COM;2006
45.13220526,37.77736046,6.808911008,6.074087107,CPV;2006
43.53023151,43.66580873,25.1,22.07,CRI;2006
NA,NA,22.29266562,19.42329602,CSS;2006
18.71345473,21.01804345,11.15960131,9.738062208,CUB;2006
63.39065248,59.49628496,NA,NA,CUW;2006
NA,NA,44.5,38.03438308,CYM;2006
53.43572738,55.69211026,35.83,32.81,CYP;2006
65.18629879,62.18195729,47.93,35.27,CZE;2006
41.43290791,38.05957235,72.16,68.71,DEU;2006
NA,NA,1.270041159,0.95361144900000006,DJI;2006
37.0132965,35.48591865,39.3981743,38.54364326,DMA;2006
50.73004702,47.45212552,86.65,82.74,DNK;2006
28.22491627,28.33113815,14.84492837,11.48319778,DOM;2006
48.81020996,47.20444327,7.375984956,5.843942092,DZA;2006
39.84785014,38.31022868,10.16802448,8.313006093,EAP;2006
30.46310774,30.33260025,5.752670954,4.873934565,EAR;2006
35.95104352,34.13904131,16.63753357,14.68650232,EAS;2006
33.19381241,33.90741223,14.476244,11.9587653,ECA;2006
37.81191568,36.05439543,38.01023397,35.14374815,ECS;2006
30.33307477,27.6181741,7.2,5.994255161,ECU;2006
29.94981383,30.34354689,13.66,12.75,EGY;2006
38.49893998,36.52538539,54.84045854,51.1540401,EMU;2006
6.899509392,6.16571332,NA,NA,ERI;2006
25.2413025,24.97926904,50.37,47.88,ESP;2006
63.30599139,65.47430106,63.51,61.45,EST;2006
NA,NA,0.310592657,0.219659819,ETH;2006
39.56686667,37.4298615,52.55049694,48.3021543,EUU;2006
35.77545338,34.60932349,3.486969756,2.474634592,FCS;2006
43.07420025,40.27336705,79.66,74.48,FIN;2006
NA,NA,9.6000384,8.453636634,FJI;2006
27.93505509,27.03305104,46.87,42.87,FRA;2006
41.57748007,42.58594398,69.35944512,67.90263174,FRO;2006
18.08150842,16.71599105,12.75033925,11.8813691,FSM;2006
60.57181652,60.00867276,5.489200803,4.89326475,GAB;2006
27.10107578,24.97360833,68.82,70,GBR;2006
32.47086636,33.2590419,7.526876845,6.079457629,GEO;2006
25.19211876,36.44921695,2.723175973,1.831197461,GHA;2006
NA,NA,45.29864751,39.07013088,GIB;2006
23.82431116,34.78565309,0.637492123,0.542254181,GIN;2006
21.03471234,19.90329078,5.237691158,3.799001139,GMB;2006
12.84866626,16.14973055,2.057196705,1.901365316,GNB;2006
82.32565045,87.41738313,1.279193596,1.149789671,GNQ;2006
21.17400879,21.31223043,32.25,24,GRC;2006
23.22975907,21.40891839,21.39599117,20.48780488,GRD;2006
37.80311573,41.06065933,59.36168727,57.7034045,GRL;2006
24.93172935,25.05468443,6.5,5.7,GTM;2006
23.8784714,22.77817489,43.851443,38.55987756,GUM;2006
50.37172732,84.62286857,NA,NA,GUY;2006
28.8246455,27.34552407,60.54885675,57.81294354,HIC;2006
185.185163,177.4529167,60.8,56.9,HKG;2006
56.05464205,59.00584172,7.8,6.5,HND;2006
28.51026449,28.5991021,1.558360149,1.214381552,HPC;2006
37.91573978,36.72870026,37.98,33.14,HRV;2006
14.48883523,14.03993216,6.796000481,6.376201635,HTI;2006
73.86891402,62.64257604,47.06,38.97,HUN;2006
32.94446794,32.38019895,10.5251583,8.687381986,IBD;2006
32.46145457,31.83192163,8.870510447,7.245527743,IBT;2006
24.74730821,23.0625494,2.899038891,2.191598028,IDA;2006
25.04741158,21.84620101,5.477430755,4.444492546,IDB;2006
31.03471631,34.06726763,4.764813134,3.602024763,IDN;2006
24.4857098,24.12620109,1.514952868,1.053922572,IDX;2006
NA,NA,NA,NA,IMN;2006
21.26794142,19.60524669,2.805499865,2.388075,IND;2006
NA,NA,NA,NA,INX;2006
79.00157087,79.58366744,54.82,41.61,IRL;2006
29.86903525,30.33081919,8.76,8.1,IRN;2006
51.03194341,54.34787058,0.952344244,0.9,IRQ;2006
30.81920556,30.40213537,89.51,87,ISL;2006
40.78175671,40.7731388,27.88107446,25.19404242,ISR;2006
26.17348843,24.60109238,37.99,35,ITA;2006
40.13152526,35.27323512,16.4,12.8,JAM;2006
53.12954675,51.97700911,13.86710879,12.93285205,JOR;2006
15.8729023,14.01244112,68.68527032,66.9210661,JPN;2006
50.97529784,53.19435825,3.268369051,2.961707492,KAZ;2006
22.98493964,28.50903021,3.6,3.101897702,KEN;2006
41.7206136,38.30555644,12.306907,10.53380134,KGZ;2006
68.59324512,64.08470726,0.46835672,0.317321781,KHM;2006
10.92955899,14.33852222,4.5,4,KIR;2006
36.57715872,39.2324634,38.5,34,KNA;2006
35.62641862,35.2830828,78.1,73.5,KOR;2006
65.54573372,63.9760609,28.79119795,25.92610837,KWT;2006
21.8945951,23.02257437,20.21599866,16.06906488,LAC;2006
38.15507752,28.96373572,1.169893428,0.85035749,LAO;2006
35.58965751,36.62353871,15,10.14,LBN;2006
82.44623771,59.09090622,NA,NA,LBR;2006
73.55965539,63.71684315,4.301051789,3.917787977,LBY;2006
NA,NA,24.5,21.56758295,LCA;2006
24.02630218,24.88790758,20.75337817,16.61605681,LCN;2006
25.87050076,25.2325023,1.118495205,0.78831692,LDC;2006
26.37476048,26.29289101,1.294970974,0.970475162,LIC;2006
NA,NA,64.21416136,63.37135615,LIE;2006
30.12852709,32.33687299,2.537566129,1.792046794,LKA;2006
29.24990051,27.99991839,4.472268648,3.660571875,LMC;2006
32.14547196,31.62032242,8.40113693,6.831440684,LMY;2006
NA,NA,2.979708187,2.580245484,LSO;2006
37.6457235,36.63736573,15.12277211,12.276064269999999,LTE;2006
55.62027108,53.84223732,43.9,36.22,LTU;2006
176.2468904,161.6764088,72.51,70,LUX;2006
39.9923153,43.20894235,53.63,46,LVA;2006
78.99406784,84.8594021,46.4,34.86292717,MAC;2006
NA,NA,NA,NA,MAF;2006
32.7553598,30.919159230000002,19.77119157,15.08444452,MAR;2006
NA,NA,61.47603971,55.46482606,MCO;2006
45.25633686,51.16358494,19.62064771,14.63027046,MDA;2006
27.48691378,24.31938611,0.607552239,0.567721802,MDG;2006
49.33400091,NA,11.03635278,6.869605067,MDV;2006
49.69629451,48.86771852,11.88290653,9.841716262,MEA;2006
27.32516189,30.37779258,19.52,17.21,MEX;2006
25.68202862,32.68008949,3.795590214,3.878702398,MHL;2006
32.22213894,31.69112329,8.99981085,7.37447347,MIC;2006
37.7914825,34.80760066,28.62,26.45,MKD;2006
28.4289451,22.98886934,0.729627281,0.507063136,MLI;2006
123.4548189,104.2252667,40.41,41.24,MLT;2006
0.157094763,0.17845543,0.182048331,0.065238856,MMR;2006
38.82414437,38.47946203,10.01169524,8.624792927,MNA;2006
40.56154301,43.54912468,28.9,27.1,MNE;2006
59.44326508,58.76938379,NA,NA,MNG;2006
83.73737374,95.8529689,NA,NA,MNP;2006
27.07153277,27.01568599,0.842954488,0.854357118,MOZ;2006
42.36410333,26.75324705,0.979661253,0.669966475,MRT;2006
58.44393593,59.02447636,16.7,15.17222875,MUS;2006
17.63383504,18.12115551,0.42513749,0.384489334,MWI;2006
112.1854808,112.8989768,51.63798899,48.62917025,MYS;2006
12.91470749,12.45895767,69.27302619,68.33044035,NAC;2006
46.30216977,41.24434172,4.398870647,4.010046644,NAM;2006
NA,NA,33.51571468,32.35901475,NCL;2006
13.89698616,14.43413057,0.294033977,0.221341351,NER;2006
29.51613188,21.03395529,5.545036083,3.549155718,NGA;2006
31.26693482,24.38213089,2.805573063,2.566351177,NIC;2006
68.18111834,65.63208522,83.7,81,NLD;2006
44.64456122,43.40254484,82.55,81.99,NOR;2006
13.44659096,14.58368679,1.141389164,0.826551266,NPL;2006
NA,NA,NA,NA,NRU;2006
29.5900344,28.28516543,69,62.72021237,NZL;2006
25.31317909,24.03405786,55.26558551,52.73054381,OED;2006
56.17247283,58.27964187,8.299716673,6.68358142,OMN;2006
62.30941184,62.82626618,14.33376508,12.93820325,OSS;2006
14.13396282,14.31034575,6.5,6.332329098,PAK;2006
66.17345563,64.50079291,17.34956617,11.48400928,PAN;2006
30.53663645,26.84876111,20.7,17.1,PER;2006
41.24545937,41.23003922,5.740586325,5.397636329,PHL;2006
48.35906044,45.52211539,NA,NA,PLW;2006
NA,NA,1.754487261,1.716190476,PNG;2006
37.86430364,34.60987437,44.58,38.81,POL;2006
35.68208833,33.9872239,2.461097172,1.718641232,PRE;2006
68.88329753,67.3819014,25.44241821,23.40005045,PRI;2006
NA,NA,0,0,PRK;2006
30.35740444,27.08416755,38.01,34.99,PRT;2006
46.29308518,47.59359211,7.962073884,7.907007861,PRY;2006
14.99562127,14.96957656,18.41,16.005,PSE;2006
NA,NA,6.489470513,5.576152832,PSS;2006
26.81814074,25.42779388,60.4365352,58.50482513,PST;2006
NA,NA,25.10796425,21.54218547,PYF;2006
62.81773017,65.08504482,28.97411271,24.73349378,QAT;2006
24.7712265,24.53522061,24.66,21.5,ROU;2006
33.73047544,35.203065960000004,18.02327746,15.2266732,RUS;2006
11.50097561,11.42609112,NA,0.556041165,RWA;2006
20.50305979,19.07709564,2.992240408,2.555646457,SAS;2006
59.83190824,57.05074299,19.45955435,12.70503599,SAU;2006
19.07366275,19.1781581,NA,1.292040678,SDN;2006
25.62624281,27.01740321,5.611738652,4.786684083,SEN;2006
228.0376171,225.1596677,59,61,SGP;2006
36.13788738,34.07129336,1.646347989,0.844307573,SLB;2006
16.86538448,17.57306433,0.227669467,0.21539161,SLE;2006
25.93968417,25.26656447,5.5,4.2,SLV;2006
NA,NA,50.20865936,50.2595642,SMR;2006
NA,NA,1.1002163679999999,1.077327839,SOM;2006
29.44194008,27.96497848,27.2,26.3,SRB;2006
32.1030262,29.81361663,2.677270622,2.008532564,SSA;2006
NA,NA,NA,NA,SSD;2006
32.39162031,30.12559276,2.705020618,2.032654433,SSF;2006
59.92103991,60.48317946,15.3535861,13.71756816,SST;2006
NA,NA,14.18201978,13.75948422,STP;2006
52.74771024,NA,9.499626942,6.403086288,SUR;2006
81.23985332,72.30189346,56.08,55.19,SVK;2006
64.87021531,59.81127016,54.01,46.81,SVN;2006
47.487433,45.01548062,87.76,84.83,SWE;2006
55.83963053,56.78393524,3.696538789,3.696961073,SWZ;2006
NA,NA,NA,NA,SXM;2006
84.36733695,78.30134191,34.95197117,25.41326815,SYC;2006
39.50456752,40.38785532,7.832551569,5.648106049,SYR;2006
NA,NA,NA,NA,TCA;2006
47.58444122,47.97727419,0.581045764,0.3992577,TCD;2006
39.84661374,38.3089421,10.29604228,8.417823143,TEA;2006
33.50539811,33.5847695,17.84308926,15.06450489,TEC;2006
35.3707038,35.55806609,2,1.8,TGO;2006
68.67534203,68.4027169,17.16071472,15.02600436,THA;2006
58.1562259,54.24194488,3.772406207,0.298690024,TJK;2006
35.116185,30.68697161,1.319573118,0.997256559,TKM;2006
23.15996833,24.05987461,20.89440232,16.68477739,TLA;2006
9.229247239,7.136535445,0.5,0.099031768,TLS;2006
38.98892067,38.64203492,9.911408873,8.537191673,TMN;2006
14.4660635,17.81744907,5.853944095,4.907782762,TON;2006
20.50305979,19.07709564,2.992240408,2.555646457,TSA;2006
32.39162031,30.12559276,2.705020618,2.032654433,TSS;2006
NA,NA,30.00374858,28.97671243,TTO;2006
46.02700748,44.93229204,12.98640865,9.655086542,TUN;2006
21.65041804,21.01778128,18.24,15.46,TUR;2006
NA,NA,NA,NA,TUV;2006
18.41499145,16.98336706,1.3,1.1,TZA;2006
15.27541338,14.17969998,2.529363038,1.742205503,UGA;2006
44.14905946,48.74552459,4.506124564,3.749764415,UKR;2006
32.94917539,32.59439224,13.14272816,10.75629811,UMC;2006
30.2975045,30.40401977,29.4,20.08818956,URY;2006
10.6598221,10.01197377,68.93119327,67.96805292,USA;2006
36.51368764,37.80902948,6.388321967,3.343509888,UZB;2006
34.7002818,36.4144029,12,9.198278082,VCT;2006
36.51862161,39.65865274,15.22471148,12.55299791,VEN;2006
NA,NA,NA,NA,VGB;2006
282.63765540000003,262.0410002,27.33261054,27.34431967,VIR;2006
67.71681433,63.69949267,17.25456172,12.73992929,VNM;2006
41.27085348,45.38333179,5.850585059,5.082333808,VUT;2006
29.79240614,28.5910085,17.48317254,15.70287813,WLD;2006
29.2678482,29.22409455,4.469173873,3.352592112,WSM;2006
14.39846069,11.29859107,NA,NA,XKX;2006
NA,NA,1.247824049,1.048597934,YEM;2006
29.27389366,26.44666415,7.607139675,7.48854253,ZAF;2006
32.59295869,30.61071231,4.159913394,2.851752261,ZMB;2006
35.95616853,33.54864819,2.4,2.4,ZWE;2006
66.16107669,65.85253456,30.9,28,ABW;2007
NA,NA,1.9,2.107123645,AFG;2007
67.90578337,63.4678635,1.7,1.5,AGO;2007
28.24787244,25.20960484,15.03611541,9.609991316,ALB;2007
NA,NA,70.87,48.936847,AND;2007
53.94055001,53.90901834,14.22754325,11.6967073,ARB;2007
72.3840975,68.62779767,61,52,ARE;2007
22.66275031,23.0266946,25.94663294,20.9272021,ARG;2007
18.18935698,22.14598144,6.021253397,5.631787777,ARM;2007
97.11538462,99.7983871,NA,NA,ASM;2007
44.32581534,47.3783263,34,30,ATG;2007
20.20360889,19.8939213,69.45,66,AUS;2007
52.56086942,50.84166886,69.37,63.6,AUT;2007
68.12891169,66.50414484,14.54,11.99217733,AZE;2007
6.800000136,7.3,0.7,0.65759259,BDI;2007
78.3018047,76.80499706,64.44,59.72,BEL;2007
22.04285312,18.05792571,1.79,1.537854346,BEN;2007
10.34854222,10.9568635,0.75,0.63270756399999994,BFA;2007
16.99533485,16.35346357,1.8,1,BGD;2007
52.38770566,46.97787863,33.64,27.09,BGR;2007
79.67952923,84.63894426,32.91,28.24395243,BHR;2007
40.09195411,38.30927734,27,26,BHS;2007
27.10155319,35.02181135,27.92,25.12238569,BIH;2007
60.94305272,60.06131177,19.7,16.2,BLR;2007
62.0031653,61.50224766,24.6,24,BLZ;2007
NA,NA,74.35059403,69.89965516,BMU;2007
41.79565662,41.77171451,10.49924432,6.200671255,BOL;2007
13.3276751,14.3743163,30.88,28.17838018,BRA;2007
48.64899765,48.04337048,58.2,55.3,BRB;2007
67.85275077,71.72469796,44.68,42.18634916,BRN;2007
56.275756,55.83384468,5.92,4.518317258,BTN;2007
54.51608256,52.25447364,5.28,4.289932975,BWA;2007
14.11532742,14.31600515,0.375815961,0.311159173,CAF;2007
34.3193529,35.50606585,73.2,72.4,CAN;2007
50.2711245,49.16316337,45.28417403,40.80060882,CEB;2007
61.30363524,56.49117013,77.2,75.7,CHE;2007
NA,NA,NA,NA,CHI;2007
45.06900389,43.79510678,35.9,34.49775117,CHL;2007
35.43480164,36.03502555,16,10.52315262,CHN;2007
47.22598261,52.36758894,1.8,1.524900791,CIV;2007
28.8854045,25.63861483,2.93,2.028744791,CMR;2007
39.07191379,21.700098530000002,0.37,0.29605361,COD;2007
78.52948416,84.15967781,2.759704374,2.007990079,COG;2007
16.43314213,17.72858775,21.8,15.34167454,COL;2007
8.975341967,8.836179333,2.5,2.2,COM;2007
36.01741324,45.13220526,8.28321982,6.808911008,CPV;2007
40.79568223,43.53023151,28.4,25.1,CRI;2007
NA,NA,24.4998464,22.29266562,CSS;2007
20.33635987,18.71345473,11.69,11.15960131,CUB;2007
60.85344206,63.39065248,NA,NA,CUW;2007
NA,NA,52,44.5,CYM;2007
53.25889801,53.43572738,40.77,35.83,CYP;2007
66.40896619,65.18629879,51.93,47.93,CZE;2007
43.3227581,41.43290791,75.16,72.16,DEU;2007
NA,NA,1.62,1.270041159,DJI;2007
35.08607781,37.0132965,40.27446301,39.3981743,DMA;2007
51.48253505,50.73004702,85.03,86.65,DNK;2007
26.76202201,28.22491627,17.66,14.84492837,DOM;2007
47.06775439,48.81020996,9.451190626,7.375984956,DZA;2007
38.98440103,39.84785014,14.38495551,10.16802448,EAP;2007
29.89600267,30.46310774,7.314519934,5.752670954,EAR;2007
36.16325522,35.95104352,20.79045747,16.63753357,EAS;2007
31.20878325,33.19381241,19.94837811,14.476244,ECA;2007
38.16344011,37.81191568,43.61681645,38.01023397,ECS;2007
31.93176797,30.33307477,10.8,7.2,ECU;2007
30.24973147,29.94981383,16.03,13.66,EGY;2007
39.54952429,38.49893998,61.31208095,54.84045854,EMU;2007
5.771852584,6.899509392,0.41,NA,ERI;2007
25.98473881,25.2413025,55.11,50.37,ESP;2007
62.60846373,63.30599139,66.19,63.51,EST;2007
NA,NA,0.37,0.310592657,ETH;2007
40.59460933,39.56686667,58.24950553,52.55049694,EUU;2007
32.21863766,35.77545338,4.737103941,3.486969756,FCS;2007
43.8259066,43.07420025,80.78,79.66,FIN;2007
NA,NA,10.89783105,9.6000384,FJI;2007
27.85325751,27.93505509,66.09,46.87,FRA;2007
41.90891007,41.57748007,75.98,69.35944512,FRO;2007
22.48094921,18.08150842,13.62113273,12.75033925,FSM;2007
58.52860459,60.57181652,5.767004576,5.489200803,GAB;2007
25.23975349,27.10107578,75.09,68.82,GBR;2007
30.81829844,32.47086636,8.26,7.526876845,GEO;2007
24.5250906,25.19211876,3.85,2.723175973,GHA;2007
NA,NA,51.61,45.29864751,GIB;2007
23.55095814,23.82431116,0.780025279,0.637492123,GIN;2007
18.03295746,21.03471234,6.205037419,5.237691158,GMB;2007
20.19103563,12.84866626,2.206302237,2.057196705,GNB;2007
88.62129397,82.32565045,1.557123059,1.279193596,GNQ;2007
22.52026976,21.17400879,35.88,32.25,GRC;2007
27.61966793,23.22975907,22.29,21.39599117,GRD;2007
36.20226499,37.80311573,61.07,59.36168727,GRL;2007
25.56526394,24.93172935,7.3,6.5,GTM;2007
22.97142857,23.8784714,46.15047362,43.851443,GUM;2007
51.23597572,50.37172732,13.8,NA,GUY;2007
29.57387479,28.8246455,65.92295993,60.54885675,HIC;2007
186.4124074,185.185163,64.8,60.8,HKG;2007
53.50901154,56.05464205,9.4,7.8,HND;2007
29.38784236,28.51026449,2.429002955,1.558360149,HPC;2007
37.82726284,37.91573978,41.44,37.98,HRV;2007
13.23974376,14.48883523,7.2,6.796000481,HTI;2007
77.94228004,73.86891402,53.3,47.06,HUN;2007
32.08436975,32.94446794,13.7397079,10.5251583,IBD;2007
31.57152898,32.46145457,11.45878308,8.870510447,IBT;2007
23.39737112,24.74730821,3.694965218,2.899038891,IDA;2007
21.35984322,25.04741158,6.233094391,5.477430755,IDB;2007
29.43571849,31.03471631,5.786274729,4.764813134,IDN;2007
25.16684487,24.4857098,2.423512044,1.514952868,IDX;2007
NA,NA,NA,NA,IMN;2007
20.79969975,21.26794142,3.95,2.805499865,IND;2007
NA,NA,NA,NA,INX;2007
80.78241809,79.00157087,61.15832455,54.82,IRL;2007
28.84361241,29.86903525,9.47,8.76,IRN;2007
45.89983908,51.03194341,0.93,0.952344244,IRQ;2007
33.02169323,30.81920556,90.6,89.51,ISL;2007
40.45853975,40.78175671,48.12806219,27.88107446,ISR;2007
27.36104225,26.17348843,40.79,37.99,ITA;2007
39.72869092,40.13152526,21.1,16.4,JAM;2007
53.48444745,53.12954675,20,13.86710879,JOR;2007
17.49331657,15.8729023,74.3,68.68527032,JPN;2007
49.31282089,50.97529784,4.02,3.268369051,KAZ;2007
21.91899129,22.98493964,4.4,3.6,KEN;2007
52.91297886,41.7206136,14.03,12.306907,KGZ;2007
65.32596805,68.59324512,0.49,0.46835672,KHM;2007
16.72437498,10.92955899,6,4.5,KIR;2007
33.80610616,36.57715872,43.5,38.5,KNA;2007
37.39217969,35.62641862,78.8,78.1,KOR;2007
63.4150384,65.54573372,34.8,28.79119795,KWT;2007
21.00114143,21.8945951,23.20835123,20.21599866,LAC;2007
33.61431308,38.15507752,1.64,1.169893428,LAO;2007
37.141517,35.58965751,18.74,15,LBN;2007
74.96314639,82.44623771,0.551376581,NA,LBR;2007
72.69901227,73.55965539,4.721999379,4.301051789,LBY;2007
NA,NA,27.9,24.5,LCA;2007
23.25589084,24.02630218,23.71184669,20.75337817,LCN;2007
27.52667308,25.87050076,1.923960869,1.118495205,LDC;2007
27.81028574,26.37476048,2.404981278,1.294970974,LIC;2007
NA,NA,65.08021844,64.21416136,LIE;2007
29.11499969,30.12852709,3.88,2.537566129,LKA;2007
28.43303478,29.24990051,5.610087994,4.472268648,LMC;2007
31.18584849,32.14547196,10.97093259,8.40113693,LMY;2007
52.18955349,NA,3.44543126,2.979708187,LSO;2007
36.82413524,37.6457235,19.96705779,15.12277211,LTE;2007
50.35830795,55.62027108,49.9,43.9,LTU;2007
182.8880011,176.2468904,78.92,72.51,LUX;2007
38.45523193,39.9923153,59.17,53.63,LVA;2007
79.31022784,78.99406784,47.327,46.4,MAC;2007
NA,NA,NA,NA,MAF;2007
34.57168008,32.7553598,21.5,19.77119157,MAR;2007
NA,NA,64.3776824,61.47603971,MCO;2007
45.58047352,45.25633686,20.45,19.62064771,MDA;2007
27.79620714,27.48691378,0.65,0.607552239,MDG;2007
96.54770455,49.33400091,16.3,11.03635278,MDV;2007
49.48217627,49.69629451,15.12908337,11.88290653,MEA;2007
27.52723589,27.32516189,20.81,19.52,MEX;2007
26.43877295,25.68202862,3.95,3.795590214,MHL;2007
31.23068903,32.22213894,11.79936432,8.99981085,MIC;2007
44.11661379,37.7914825,36.3,28.62,MKD;2007
24.15211115,28.4289451,0.81,0.729627281,MLI;2007
129.5371255,123.4548189,46.9,40.41,MLT;2007
0.138180683,0.157094763,0.217128445,0.182048331,MMR;2007
38.04804462,38.82414437,11.97921383,10.01169524,MNA;2007
43.00301064,40.56154301,30.8,28.9,MNE;2007
59.61444843,59.44326508,9,NA,MNG;2007
66.84434968,83.73737374,NA,NA,MNP;2007
27.32779042,27.07153277,0.91,0.842954488,MOZ;2007
40.5231618,42.36410333,1.433613196,0.979661253,MRT;2007
55.86749787,58.44393593,20.22,16.7,MUS;2007
23.31144531,17.63383504,0.965864737,0.42513749,MWI;2007
106.1682749,112.1854808,55.7,51.63798899,MYS;2007
13.56394949,12.91470749,74.82218998,69.27302619,NAC;2007
50.48233743,46.30216977,4.835610778,4.398870647,NAM;2007
NA,NA,35.05,33.51571468,NCL;2007
13.13353112,13.89698616,0.39039062,0.294033977,NER;2007
21.23633657,29.51613188,6.77,5.545036083,NGA;2007
33.06389193,31.26693482,3.9,2.805573063,NIC;2007
68.77545747,68.18111834,85.82,83.7,NLD;2007
43.29847207,44.64456122,86.93,82.55,NOR;2007
12.85566488,13.44659096,1.41,1.141389164,NPL;2007
NA,NA,NA,NA,NRU;2007
29.24507097,29.5900344,69.76,69,NZL;2007
26.0749094,25.31317909,60.57825347,55.26558551,OED;2007
56.48320953,56.17247283,16.68,8.299716673,OMN;2007
61.39506358,62.30941184,16.18848566,14.33376508,OSS;2007
13.21461341,14.13396282,6.8,6.5,PAK;2007
71.45837148,66.17345563,22.29,17.34956617,PAN;2007
31.52211653,30.53663645,25.2,20.7,PER;2007
38.01418634,41.24545937,5.97,5.740586325,PHL;2007
47.1996909,48.35906044,NA,NA,PLW;2007
NA,NA,1.790559361,1.754487261,PNG;2007
38.56478491,37.86430364,48.6,44.58,POL;2007
33.32227383,35.68208833,3.311101939,2.461097172,PRE;2007
67.03309926,68.88329753,27.86,25.44241821,PRI;2007
NA,NA,0,0,PRK;2007
31.19418457,30.35740444,42.09,38.01,PRT;2007
43.37492916,46.29308518,11.21,7.962073884,PRY;2007
19.3668495,14.99562127,21.176,18.41,PSE;2007
NA,NA,7.389745786,6.489470513,PSS;2007
27.53601833,26.81814074,65.68473503,60.4365352,PST;2007
NA,NA,28.59,25.10796425,PYF;2007
60.27737186,62.81773017,37,28.97411271,QAT;2007
24.71082905,24.7712265,28.3,24.66,ROU;2007
30.16406048,33.73047544,24.66,18.02327746,RUS;2007
14.67218029,11.50097561,2.115387178,NA,RWA;2007
20.09454276,20.50305979,3.983817302,2.992240408,SAS;2007
59.93744014,59.83190824,30,19.45955435,SAU;2007
21.88656041,19.07366275,8.66,NA,SDN;2007
20.10021872,25.62624281,6.89,5.611738652,SEN;2007
212.77939370000001,228.0376171,69.9,59,SGP;2007
41.64978476,36.13788738,2,1.646347989,SLB;2007
15.60358163,16.86538448,0.239834699,0.227669467,SLE;2007
25.5670332,25.93968417,6.11,5.5,SLV;2007
NA,NA,50.36482211,50.20865936,SMR;2007
NA,NA,1.122235622,1.1002163679999999,SOM;2007
27.28982477,29.44194008,33.15,27.2,SRB;2007
31.63226046,32.1030262,3.456830922,2.677270622,SSA;2007
NA,NA,NA,NA,SSD;2007
31.90647478,32.39162031,3.486584717,2.705020618,SSF;2007
59.18754463,59.92103991,17.35886827,15.3535861,SST;2007
NA,NA,14.5904832,14.18201978,STP;2007
54.12479841,52.74771024,14.11,9.499626942,SUR;2007
